O3+hv-->O(1D)+O2 fjo3a
data a1 +1.178E-07 +4.340E-08 -2.088E-08 -4.239E-08 -1.423E-09 +1.449E-07 +4.182E-07
data a2 +8.724E-07 +2.088E-06 +3.355E-06 +4.500E-06 +5.440E-06 +5.845E-06 +5.518E-06
data a3 +1.490E-06 -4.314E-07 -3.284E-06 -6.276E-06 -9.241E-06 -1.125E-05 -1.166E-05
data a4 -2.151E-06 -1.067E-06 +1.411E-06 +4.261E-06 +7.375E-06 +9.735E-06 +1.061E-05
data a5 +8.111E-07 +6.041E-07 -1.853E-07 -1.148E-06 -2.276E-06 -3.181E-06 -3.575E-06
CH3C(O)OOH+hv-->CH3O2+OH fjpaa
data a0 +4.011E-09 +5.221E-09 +5.620E-09 +5.436E-09 +4.805E-09 +3.977E-09 +3.399E-09
data a1 +1.047E-07 +3.535E-08 -1.631E-08 -2.385E-08 +3.932E-08 +2.053E-07 +4.931E-07
data a2 +9.502E-07 +2.146E-06 +3.309E-06 +4.320E-06 +5.022E-06 +5.173E-06 +4.600E-06
data a3 +7.238E-07 -1.462E-06 -4.262E-06 -7.109E-06 -9.580E-06 -1.103E-05 -1.091E-05
data a4 -1.580E-06 -9.187E-08 +2.452E-06 +5.304E-06 +8.006E-06 +9.870E-06 +1.029E-05
data a5 +6.626E-07 +2.974E-07 -5.339E-07 -1.533E-06 -2.531E-06 -3.273E-06 -3.526E-06
CH3COCOOH+hv-->CH3O3+HO2 fjpyra
data a0 +4.807E-06 +5.286E-06 +5.046E-06 +4.582E-06 +4.163E-06 +4.175E-06 +5.319E-06
data a1 +9.071E-05 +7.254E-05 +0.0001133 +0.0002153 +0.0003931 +0.0006618 +0.0010120
data a2 +0.0010350 +0.0019660 +0.0024170 +0.0024500 +0.0019970 +0.0009242 -0.0007661
data a3 -0.0013520 -0.0039060 -0.0055580 -0.0063240 -0.0060470 -0.0043530 -0.0011570
data a4 +0.0006754 +0.0031900 +0.0050480 +0.0061250 +0.0062440 +0.0049960 +0.0022380
data a5 -0.0001042 -0.0009717 -0.0016710 -0.0021160 -0.0022410 -0.0018880 -0.0009910
HPALD+hv-->Products fjhpald
data a0 +6.571E-06 +7.390E-06 +7.174E-06 +6.558E-06 +5.893E-06 +5.685E-06 +6.906E-06
data a1 +0.0001295 +9.449E-05 +0.0001333 +0.0002545 +0.0004821 +0.0008420 +0.0013230
data a2 +0.0014390 +0.0027870 +0.0035560 +0.0037920 +0.0033670 +0.0020660 -0.0001210
data a3 -0.0016270 -0.0051620 -0.0077230 -0.0092330 -0.0093680 -0.0075380 -0.0035960
data a4 +0.0006247 +0.0040030 +0.0067830 +0.0086940 +0.0093740 +0.0081840 +0.0049020
data a5 -2.929E-05 -0.0011700 -0.0021940 -0.0029530 -0.0033070 -0.0030130 -0.0019750
